#real_cutoff=2
#reciprocal_cutoff=12
alpha	0x	0y	0z	1x	1y	1z	2x	2y	2z	3x	3y	3z	4x	4y	4z
0.1000000000	-0.0000000000	-0.0000000000	0.0105286426	-4.0005070242	0.0000000000	-1.4759978986	4.0005070242	-0.0000000000	-1.4759978986	0.0000000000	4.0005070242	-1.4759978986	0.0000000000	-4.0005070242	-1.4759978986
0.2000000000	0.0000000000	0.0000000000	0.0096427733	-4.0005068196	0.0000000000	-1.4768834888	4.0005068196	0.0000000000	-1.4768834888	0.0000000000	4.0005068196	-1.4768834888	0.0000000000	-4.0005068196	-1.4768834888
0.3000000000	-0.0000000000	-0.0000000000	0.0089142387	-4.0005064623	-0.0000000000	-1.4776120031	4.0005064623	-0.0000000000	-1.4776120031	-0.0000000000	4.0005064623	-1.4776120031	0.0000000000	-4.0005064623	-1.4776120031
0.4000000000	-0.0000000000	-0.0000000000	0.0086986127	-4.0005063041	-0.0000000000	-1.4778281198	4.0005063041	-0.0000000000	-1.4778281198	-0.0000000000	4.0005063041	-1.4778281198	0.0000000000	-4.0005063041	-1.4778281198
0.5000000000	0.0000000000	-0.0000000000	0.0086746511	-4.0005062804	0.0000000000	-1.4778523232	4.0005062804	-0.0000000000	-1.4778523232	-0.0000000000	4.0005062804	-1.4778523232	0.0000000000	-4.0005062804	-1.4778523232
0.6000000000	0.0000000000	0.0000000000	0.0086781252	-4.0005062409	-0.0000000000	-1.4778489724	4.0005062409	-0.0000000000	-1.4778489724	0.0000000000	4.0005062409	-1.4778489724	-0.0000000000	-4.0005062409	-1.4778489724
0.7000000000	-0.0000000000	0.0000000000	0.0086867451	-4.0005061064	-0.0000000000	-1.4778405066	4.0005061064	-0.0000000000	-1.4778405066	-0.0000000000	4.0005061064	-1.4778405066	-0.0000000000	-4.0005061064	-1.4778405066
0.8000000000	-0.0000000000	-0.0000000000	0.0086938083	-4.0005059152	-0.0000000000	-1.4778335302	4.0005059152	-0.0000000000	-1.4778335302	-0.0000000000	4.0005059152	-1.4778335302	0.0000000000	-4.0005059152	-1.4778335302
0.9000000000	0.0000000000	0.0000000000	0.0086970997	-4.0005057680	0.0000000000	-1.4778302521	4.0005057680	0.0000000000	-1.4778302521	-0.0000000000	4.0005057680	-1.4778302521	0.0000000000	-4.0005057680	-1.4778302521
1.0000000000	-0.0000000000	-0.0000000000	0.0086981165	-4.0005056963	0.0000000000	-1.4778292273	4.0005056963	0.0000000000	-1.4778292273	-0.0000000000	4.0005056963	-1.4778292273	0.0000000000	-4.0005056963	-1.4778292273
1.1000000000	-0.0000000000	-0.0000000000	0.0086983439	-4.0005056720	0.0000000000	-1.4778289943	4.0005056720	0.0000000000	-1.4778289943	-0.0000000000	4.0005056720	-1.4778289943	0.0000000000	-4.0005056720	-1.4778289943
1.2000000000	0.0000000000	0.0000000000	0.0086983828	-4.0005056659	-0.0000000000	-1.4778289536	4.0005056659	-0.0000000000	-1.4778289536	0.0000000000	4.0005056659	-1.4778289536	-0.0000000000	-4.0005056659	-1.4778289536
1.3000000000	0.0000000000	0.0000000000	0.0086983881	-4.0005056647	-0.0000000000	-1.4778289480	4.0005056647	0.0000000000	-1.4778289480	0.0000000000	4.0005056647	-1.4778289480	-0.0000000000	-4.0005056647	-1.4778289480
1.4000000000	-0.0000000000	0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289473	4.0005056645	-0.0000000000	-1.4778289473	-0.0000000000	4.0005056645	-1.4778289473	0.0000000000	-4.0005056645	-1.4778289473
1.5000000000	0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
1.6000000000	0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
1.7000000000	0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
1.8000000000	0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
1.9000000000	0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
2.0000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
2.1000000000	0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
2.2000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
2.3000000000	0.0000000000	0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
2.4000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
2.5000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
2.6000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
2.7000000000	0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
2.8000000000	0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
2.9000000000	-0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
3.0000000000	0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
3.1000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
3.2000000000	0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
3.3000000000	-0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
3.4000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
3.5000000000	0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
3.6000000000	-0.0000000000	0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
3.7000000000	0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
3.8000000000	0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
3.9000000000	0.0000000000	0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
4.0000000000	0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
4.1000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	-0.0000000000	-1.4778289472	4.0005056645	-0.0000000000	-1.4778289472	0.0000000000	4.0005056645	-1.4778289472	-0.0000000000	-4.0005056645	-1.4778289472
4.2000000000	-0.0000000000	-0.0000000000	0.0086983887	-4.0005056645	0.0000000000	-1.4778289472	4.0005056645	0.0000000000	-1.4778289472	-0.0000000000	4.0005056645	-1.4778289472	0.0000000000	-4.0005056645	-1.4778289472
4.3000000000	0.0000000000	-0.0000000000	0.0086983885	-4.0005056645	-0.0000000000	-1.4778289471	4.0005056645	0.0000000000	-1.4778289471	-0.0000000000	4.0005056645	-1.4778289471	0.0000000000	-4.0005056645	-1.4778289471
4.4000000000	0.0000000000	-0.0000000000	0.0086983883	-4.0005056645	0.0000000000	-1.4778289468	4.0005056645	0.0000000000	-1.4778289468	-0.0000000000	4.0005056645	-1.4778289468	0.0000000000	-4.0005056645	-1.4778289468
4.5000000000	0.0000000000	0.0000000000	0.0086983875	-4.0005056645	-0.0000000000	-1.4778289462	4.0005056645	0.0000000000	-1.4778289462	0.0000000000	4.0005056645	-1.4778289462	-0.0000000000	-4.0005056645	-1.4778289462
4.6000000000	0.0000000000	-0.0000000000	0.0086983859	-4.0005056645	0.0000000000	-1.4778289448	4.0005056645	0.0000000000	-1.4778289448	0.0000000000	4.0005056645	-1.4778289448	-0.0000000000	-4.0005056645	-1.4778289448
4.7000000000	0.0000000000	-0.0000000000	0.0086983824	-4.0005056644	0.0000000000	-1.4778289417	4.0005056644	0.0000000000	-1.4778289417	0.0000000000	4.0005056644	-1.4778289417	-0.0000000000	-4.0005056644	-1.4778289417
4.8000000000	-0.0000000000	0.0000000000	0.0086983751	-4.0005056643	0.0000000000	-1.4778289354	4.0005056643	0.0000000000	-1.4778289354	-0.0000000000	4.0005056643	-1.4778289354	0.0000000000	-4.0005056643	-1.4778289354
4.9000000000	0.0000000000	0.0000000000	0.0086983606	-4.0005056641	-0.0000000000	-1.4778289228	4.0005056641	-0.0000000000	-1.4778289228	-0.0000000000	4.0005056641	-1.4778289228	0.0000000000	-4.0005056641	-1.4778289228
5.0000000000	-0.0000000000	0.0000000000	0.0086983330	-4.0005056636	0.0000000000	-1.4778288990	4.0005056636	0.0000000000	-1.4778288990	-0.0000000000	4.0005056636	-1.4778288990	0.0000000000	-4.0005056636	-1.4778288990
